d_date_sk|d_date
2472183|2056-07-03
2472184|2056-07-04
2472185|2056-07-05
2472186|2056-07-06
2472187|2056-07-07
2472188|2056-07-08
2472189|2056-07-09
2472190|2056-07-10
2472191|2056-07-11
2472192|2056-07-12
2472193|2056-07-13
2472194|2056-07-14
2472195|2056-07-15
2472196|2056-07-16
2472197|2056-07-17
2472198|2056-07-18
2472199|2056-07-19
2472200|2056-07-20
2472201|2056-07-21
2472202|2056-07-22
2472203|2056-07-23
2472204|2056-07-24
2472205|2056-07-25
2472206|2056-07-26
2472207|2056-07-27
2472208|2056-07-28
2472209|2056-07-29
2472210|2056-07-30
2472211|2056-07-31
2472212|2056-08-01
2472213|2056-08-02
2472214|2056-08-03
2472215|2056-08-04
2472216|2056-08-05
2472217|2056-08-06
2472218|2056-08-07
2472219|2056-08-08
2472220|2056-08-09
2472221|2056-08-10
2472222|2056-08-11
2472223|2056-08-12
2472224|2056-08-13
2472225|2056-08-14
2472226|2056-08-15
2472227|2056-08-16
2472228|2056-08-17
2472229|2056-08-18
2472230|2056-08-19
2472231|2056-08-20
2472232|2056-08-21
2472233|2056-08-22
2472234|2056-08-23
2472235|2056-08-24
2472236|2056-08-25
2472237|2056-08-26
2472238|2056-08-27
2472239|2056-08-28
2472240|2056-08-29
2472241|2056-08-30
2472242|2056-08-31
2472243|2056-09-01
2472244|2056-09-02
2472245|2056-09-03
2472246|2056-09-04
2472247|2056-09-05
2472248|2056-09-06
2472249|2056-09-07
2472250|2056-09-08
2472251|2056-09-09
2472252|2056-09-10
2472253|2056-09-11
2472254|2056-09-12
2472255|2056-09-13
2472256|2056-09-14
2472257|2056-09-15
2472258|2056-09-16
2472259|2056-09-17
2472260|2056-09-18
2472261|2056-09-19
2472262|2056-09-20
2472263|2056-09-21
2472264|2056-09-22
2472265|2056-09-23
2472266|2056-09-24
2472267|2056-09-25
2472268|2056-09-26
2472269|2056-09-27
2472270|2056-09-28
2472271|2056-09-29
2472272|2056-09-30
2472273|2056-10-01
2472274|2056-10-02
2472275|2056-10-03
2472276|2056-10-04
2472277|2056-10-05
2472278|2056-10-06
2472279|2056-10-07
2472280|2056-10-08
2472281|2056-10-09
2472282|2056-10-10
2472283|2056-10-11
2472284|2056-10-12
2472285|2056-10-13
2472286|2056-10-14
2472287|2056-10-15
2472288|2056-10-16
2472289|2056-10-17
2472290|2056-10-18
2472291|2056-10-19
2472292|2056-10-20
2472293|2056-10-21
2472294|2056-10-22
2472295|2056-10-23
2472296|2056-10-24
2472297|2056-10-25
2472298|2056-10-26
2472299|2056-10-27
2472300|2056-10-28
2472301|2056-10-29
2472302|2056-10-30
2472303|2056-10-31
2472304|2056-11-01
2472305|2056-11-02
2472306|2056-11-03
2472307|2056-11-04
2472308|2056-11-05
2472309|2056-11-06
2472310|2056-11-07
2472311|2056-11-08
2472312|2056-11-09
2472313|2056-11-10
2472314|2056-11-11
2472315|2056-11-12
2472316|2056-11-13
2472317|2056-11-14
2472318|2056-11-15
2472319|2056-11-16
2472320|2056-11-17
2472321|2056-11-18
2472322|2056-11-19
2472323|2056-11-20
2472324|2056-11-21
2472325|2056-11-22
2472326|2056-11-23
2472327|2056-11-24
2472328|2056-11-25
2472329|2056-11-26
2472330|2056-11-27
2472331|2056-11-28
2472332|2056-11-29
2472333|2056-11-30
2472334|2056-12-01
2472335|2056-12-02
2472336|2056-12-03
2472337|2056-12-04
2472338|2056-12-05
2472339|2056-12-06
2472340|2056-12-07
2472341|2056-12-08
2472342|2056-12-09
2472343|2056-12-10
2472344|2056-12-11
2472345|2056-12-12
2472346|2056-12-13
2472347|2056-12-14
2472348|2056-12-15
2472349|2056-12-16
2472350|2056-12-17
2472351|2056-12-18
2472352|2056-12-19
2472353|2056-12-20
2472354|2056-12-21
2472355|2056-12-22
2472356|2056-12-23
2472357|2056-12-24
2472358|2056-12-25
2472359|2056-12-26
2472360|2056-12-27
2472361|2056-12-28
2472362|2056-12-29
2472363|2056-12-30
2472364|2056-12-31
2472365|2057-01-01
2472366|2057-01-02
2472367|2057-01-03
2472368|2057-01-04
2472369|2057-01-05
2472370|2057-01-06
2472371|2057-01-07
2472372|2057-01-08
2472373|2057-01-09
2472374|2057-01-10
2472375|2057-01-11
2472376|2057-01-12
2472377|2057-01-13
2472378|2057-01-14
2472379|2057-01-15
2472380|2057-01-16
2472381|2057-01-17
2472382|2057-01-18
2472383|2057-01-19
2472384|2057-01-20
2472385|2057-01-21
2472386|2057-01-22
2472387|2057-01-23
2472388|2057-01-24
2472389|2057-01-25
2472390|2057-01-26
2472391|2057-01-27
2472392|2057-01-28
2472393|2057-01-29
2472394|2057-01-30
2472395|2057-01-31
2472396|2057-02-01
2472397|2057-02-02
2472398|2057-02-03
2472399|2057-02-04
2472400|2057-02-05
2472401|2057-02-06
2472402|2057-02-07
2472403|2057-02-08
2472404|2057-02-09
2472405|2057-02-10
2472406|2057-02-11
2472407|2057-02-12
2472408|2057-02-13
2472409|2057-02-14
2472410|2057-02-15
2472411|2057-02-16
2472412|2057-02-17
2472413|2057-02-18
2472414|2057-02-19
2472415|2057-02-20
2472416|2057-02-21
2472417|2057-02-22
2472418|2057-02-23
2472419|2057-02-24
2472420|2057-02-25
2472421|2057-02-26
2472422|2057-02-27
2472423|2057-02-28
2472424|2057-03-01
2472425|2057-03-02
2472426|2057-03-03
2472427|2057-03-04
2472428|2057-03-05
2472429|2057-03-06
2472430|2057-03-07
2472431|2057-03-08
2472432|2057-03-09
2472433|2057-03-10
2472434|2057-03-11
2472435|2057-03-12
2472436|2057-03-13
2472437|2057-03-14
2472438|2057-03-15
2472439|2057-03-16
2472440|2057-03-17
2472441|2057-03-18
2472442|2057-03-19
2472443|2057-03-20
2472444|2057-03-21
2472445|2057-03-22
2472446|2057-03-23
2472447|2057-03-24
2472448|2057-03-25
2472449|2057-03-26
2472450|2057-03-27
2472451|2057-03-28
2472452|2057-03-29
2472453|2057-03-30
2472454|2057-03-31
2472455|2057-04-01
2472456|2057-04-02
2472457|2057-04-03
2472458|2057-04-04
2472459|2057-04-05
2472460|2057-04-06
2472461|2057-04-07
2472462|2057-04-08
2472463|2057-04-09
2472464|2057-04-10
2472465|2057-04-11
2472466|2057-04-12
2472467|2057-04-13
2472468|2057-04-14
2472469|2057-04-15
2472470|2057-04-16
2472471|2057-04-17
2472472|2057-04-18
2472473|2057-04-19
2472474|2057-04-20
2472475|2057-04-21
2472476|2057-04-22
2472477|2057-04-23
2472478|2057-04-24
2472479|2057-04-25
2472480|2057-04-26
2472481|2057-04-27
2472482|2057-04-28
2472483|2057-04-29
2472484|2057-04-30
2472485|2057-05-01
2472486|2057-05-02
2472487|2057-05-03
2472488|2057-05-04
2472489|2057-05-05
2472490|2057-05-06
2472491|2057-05-07
2472492|2057-05-08
2472493|2057-05-09
2472494|2057-05-10
2472495|2057-05-11
2472496|2057-05-12
2472497|2057-05-13
2472498|2057-05-14
2472499|2057-05-15
2472500|2057-05-16
2472501|2057-05-17
2472502|2057-05-18
2472503|2057-05-19
2472504|2057-05-20
2472505|2057-05-21
2472506|2057-05-22
2472507|2057-05-23
2472508|2057-05-24
2472509|2057-05-25
2472510|2057-05-26
2472511|2057-05-27
2472512|2057-05-28
2472513|2057-05-29
2472514|2057-05-30
2472515|2057-05-31
2472516|2057-06-01
2472517|2057-06-02
2472518|2057-06-03
2472519|2057-06-04
2472520|2057-06-05
2472521|2057-06-06
2472522|2057-06-07
2472523|2057-06-08
2472524|2057-06-09
2472525|2057-06-10
2472526|2057-06-11
2472527|2057-06-12
2472528|2057-06-13
2472529|2057-06-14
2472530|2057-06-15
2472531|2057-06-16
2472532|2057-06-17
2472533|2057-06-18
2472534|2057-06-19
2472535|2057-06-20
2472536|2057-06-21
2472537|2057-06-22
2472538|2057-06-23
2472539|2057-06-24
2472540|2057-06-25
2472541|2057-06-26
2472542|2057-06-27
2472543|2057-06-28
2472544|2057-06-29
2472545|2057-06-30
2472546|2057-07-01
2472547|2057-07-02
2472548|2057-07-03
2472549|2057-07-04
2472550|2057-07-05
2472551|2057-07-06
2472552|2057-07-07
2472553|2057-07-08
2472554|2057-07-09
2472555|2057-07-10
2472556|2057-07-11
2472557|2057-07-12
2472558|2057-07-13
2472559|2057-07-14
2472560|2057-07-15
2472561|2057-07-16
2472562|2057-07-17
2472563|2057-07-18
2472564|2057-07-19
2472565|2057-07-20
2472566|2057-07-21
2472567|2057-07-22
2472568|2057-07-23
2472569|2057-07-24
2472570|2057-07-25
2472571|2057-07-26
2472572|2057-07-27
2472573|2057-07-28
2472574|2057-07-29
2472575|2057-07-30
2472576|2057-07-31
2472577|2057-08-01
2472578|2057-08-02
2472579|2057-08-03
2472580|2057-08-04
2472581|2057-08-05
2472582|2057-08-06
2472583|2057-08-07
2472584|2057-08-08
2472585|2057-08-09
2472586|2057-08-10
2472587|2057-08-11
2472588|2057-08-12
2472589|2057-08-13
2472590|2057-08-14
2472591|2057-08-15
2472592|2057-08-16
2472593|2057-08-17
2472594|2057-08-18
2472595|2057-08-19
2472596|2057-08-20
2472597|2057-08-21
2472598|2057-08-22
2472599|2057-08-23
2472600|2057-08-24
2472601|2057-08-25
2472602|2057-08-26
2472603|2057-08-27
2472604|2057-08-28
2472605|2057-08-29
2472606|2057-08-30
2472607|2057-08-31
2472608|2057-09-01
2472609|2057-09-02
2472610|2057-09-03
2472611|2057-09-04
2472612|2057-09-05
2472613|2057-09-06
2472614|2057-09-07
2472615|2057-09-08
2472616|2057-09-09
2472617|2057-09-10
2472618|2057-09-11
2472619|2057-09-12
2472620|2057-09-13
2472621|2057-09-14
2472622|2057-09-15
2472623|2057-09-16
2472624|2057-09-17
2472625|2057-09-18
2472626|2057-09-19
2472627|2057-09-20
2472628|2057-09-21
2472629|2057-09-22
2472630|2057-09-23
2472631|2057-09-24
2472632|2057-09-25
2472633|2057-09-26
2472634|2057-09-27
2472635|2057-09-28
2472636|2057-09-29
2472637|2057-09-30
2472638|2057-10-01
2472639|2057-10-02
2472640|2057-10-03
2472641|2057-10-04
2472642|2057-10-05
2472643|2057-10-06
2472644|2057-10-07
2472645|2057-10-08
2472646|2057-10-09
2472647|2057-10-10
2472648|2057-10-11
2472649|2057-10-12
2472650|2057-10-13
2472651|2057-10-14
2472652|2057-10-15
2472653|2057-10-16
2472654|2057-10-17
2472655|2057-10-18
2472656|2057-10-19
2472657|2057-10-20
2472658|2057-10-21
2472659|2057-10-22
2472660|2057-10-23
2472661|2057-10-24
2472662|2057-10-25
2472663|2057-10-26
2472664|2057-10-27
2472665|2057-10-28
2472666|2057-10-29
2472667|2057-10-30
2472668|2057-10-31
2472669|2057-11-01
2472670|2057-11-02
2472671|2057-11-03
2472672|2057-11-04
2472673|2057-11-05
2472674|2057-11-06
2472675|2057-11-07
2472676|2057-11-08
2472677|2057-11-09
2472678|2057-11-10
2472679|2057-11-11
2472680|2057-11-12
2472681|2057-11-13
2472682|2057-11-14
2472683|2057-11-15
2472684|2057-11-16
2472685|2057-11-17
2472686|2057-11-18
2472687|2057-11-19
2472688|2057-11-20
2472689|2057-11-21
2472690|2057-11-22
2472691|2057-11-23
2472692|2057-11-24
2472693|2057-11-25
2472694|2057-11-26
2472695|2057-11-27
2472696|2057-11-28
2472697|2057-11-29
2472698|2057-11-30
2472699|2057-12-01
2472700|2057-12-02
2472701|2057-12-03
2472702|2057-12-04
2472703|2057-12-05
2472704|2057-12-06
2472705|2057-12-07
2472706|2057-12-08
2472707|2057-12-09
2472708|2057-12-10
2472709|2057-12-11
2472710|2057-12-12
2472711|2057-12-13
2472712|2057-12-14
2472713|2057-12-15
2472714|2057-12-16
2472715|2057-12-17
2472716|2057-12-18
2472717|2057-12-19
2472718|2057-12-20
2472719|2057-12-21
2472720|2057-12-22
2472721|2057-12-23
2472722|2057-12-24
2472723|2057-12-25
2472724|2057-12-26
2472725|2057-12-27
2472726|2057-12-28
2472727|2057-12-29
2472728|2057-12-30
2472729|2057-12-31
2472730|2058-01-01
2472731|2058-01-02
2472732|2058-01-03
2472733|2058-01-04
2472734|2058-01-05
2472735|2058-01-06
2472736|2058-01-07
2472737|2058-01-08
2472738|2058-01-09
2472739|2058-01-10
2472740|2058-01-11
2472741|2058-01-12
2472742|2058-01-13
2472743|2058-01-14
2472744|2058-01-15
2472745|2058-01-16
2472746|2058-01-17
2472747|2058-01-18
2472748|2058-01-19
2472749|2058-01-20
2472750|2058-01-21
2472751|2058-01-22
2472752|2058-01-23
2472753|2058-01-24
2472754|2058-01-25
2472755|2058-01-26
2472756|2058-01-27
2472757|2058-01-28
2472758|2058-01-29
2472759|2058-01-30
2472760|2058-01-31
2472761|2058-02-01
2472762|2058-02-02
2472763|2058-02-03
2472764|2058-02-04
2472765|2058-02-05
2472766|2058-02-06
2472767|2058-02-07
2472768|2058-02-08
2472769|2058-02-09
2472770|2058-02-10
2472771|2058-02-11
2472772|2058-02-12
2472773|2058-02-13
2472774|2058-02-14
2472775|2058-02-15
2472776|2058-02-16
2472777|2058-02-17
2472778|2058-02-18
2472779|2058-02-19
2472780|2058-02-20
2472781|2058-02-21
2472782|2058-02-22
2472783|2058-02-23
2472784|2058-02-24
2472785|2058-02-25
2472786|2058-02-26
2472787|2058-02-27
2472788|2058-02-28
2472789|2058-03-01
2472790|2058-03-02
2472791|2058-03-03
2472792|2058-03-04
2472793|2058-03-05
2472794|2058-03-06
2472795|2058-03-07
2472796|2058-03-08
2472797|2058-03-09
2472798|2058-03-10
2472799|2058-03-11
2472800|2058-03-12
2472801|2058-03-13
2472802|2058-03-14
2472803|2058-03-15
2472804|2058-03-16
2472805|2058-03-17
2472806|2058-03-18
2472807|2058-03-19
2472808|2058-03-20
2472809|2058-03-21
2472810|2058-03-22
2472811|2058-03-23
2472812|2058-03-24
2472813|2058-03-25
2472814|2058-03-26
2472815|2058-03-27
2472816|2058-03-28
2472817|2058-03-29
2472818|2058-03-30
2472819|2058-03-31
2472820|2058-04-01
2472821|2058-04-02
2472822|2058-04-03
2472823|2058-04-04
2472824|2058-04-05
2472825|2058-04-06
2472826|2058-04-07
2472827|2058-04-08
2472828|2058-04-09
2472829|2058-04-10
2472830|2058-04-11
2472831|2058-04-12
2472832|2058-04-13
2472833|2058-04-14
2472834|2058-04-15
2472835|2058-04-16
2472836|2058-04-17
2472837|2058-04-18
2472838|2058-04-19
2472839|2058-04-20
2472840|2058-04-21
2472841|2058-04-22
2472842|2058-04-23
2472843|2058-04-24
2472844|2058-04-25
2472845|2058-04-26
2472846|2058-04-27
2472847|2058-04-28
2472848|2058-04-29
2472849|2058-04-30
2472850|2058-05-01
2472851|2058-05-02
2472852|2058-05-03
2472853|2058-05-04
2472854|2058-05-05
2472855|2058-05-06
2472856|2058-05-07
2472857|2058-05-08
2472858|2058-05-09
2472859|2058-05-10
2472860|2058-05-11
2472861|2058-05-12
2472862|2058-05-13
2472863|2058-05-14
2472864|2058-05-15
2472865|2058-05-16
2472866|2058-05-17
2472867|2058-05-18
2472868|2058-05-19
2472869|2058-05-20
2472870|2058-05-21
2472871|2058-05-22
2472872|2058-05-23
2472873|2058-05-24
2472874|2058-05-25
2472875|2058-05-26
2472876|2058-05-27
2472877|2058-05-28
2472878|2058-05-29
2472879|2058-05-30
2472880|2058-05-31
2472881|2058-06-01
2472882|2058-06-02
2472883|2058-06-03
2472884|2058-06-04
2472885|2058-06-05
2472886|2058-06-06
2472887|2058-06-07
2472888|2058-06-08
2472889|2058-06-09
2472890|2058-06-10
2472891|2058-06-11
2472892|2058-06-12
2472893|2058-06-13
2472894|2058-06-14
2472895|2058-06-15
2472896|2058-06-16
2472897|2058-06-17
2472898|2058-06-18
2472899|2058-06-19
2472900|2058-06-20
2472901|2058-06-21
2472902|2058-06-22
2472903|2058-06-23
2472904|2058-06-24
2472905|2058-06-25
2472906|2058-06-26
2472907|2058-06-27
2472908|2058-06-28
2472909|2058-06-29
2472910|2058-06-30
2472911|2058-07-01
2472912|2058-07-02
2472913|2058-07-03
2472914|2058-07-04
2472915|2058-07-05
2472916|2058-07-06
2472917|2058-07-07
2472918|2058-07-08
2472919|2058-07-09
2472920|2058-07-10
2472921|2058-07-11
2472922|2058-07-12
2472923|2058-07-13
2472924|2058-07-14
2472925|2058-07-15
2472926|2058-07-16
2472927|2058-07-17
2472928|2058-07-18
2472929|2058-07-19
2472930|2058-07-20
2472931|2058-07-21
2472932|2058-07-22
2472933|2058-07-23
2472934|2058-07-24
2472935|2058-07-25
2472936|2058-07-26
2472937|2058-07-27
2472938|2058-07-28
2472939|2058-07-29
2472940|2058-07-30
2472941|2058-07-31
2472942|2058-08-01
2472943|2058-08-02
2472944|2058-08-03
2472945|2058-08-04
2472946|2058-08-05
2472947|2058-08-06
2472948|2058-08-07
2472949|2058-08-08
2472950|2058-08-09
2472951|2058-08-10
2472952|2058-08-11
2472953|2058-08-12
2472954|2058-08-13
2472955|2058-08-14
2472956|2058-08-15
2472957|2058-08-16
2472958|2058-08-17
2472959|2058-08-18
2472960|2058-08-19
2472961|2058-08-20
2472962|2058-08-21
2472963|2058-08-22
2472964|2058-08-23
2472965|2058-08-24
2472966|2058-08-25
2472967|2058-08-26
2472968|2058-08-27
2472969|2058-08-28
2472970|2058-08-29
2472971|2058-08-30
2472972|2058-08-31
2472973|2058-09-01
2472974|2058-09-02
2472975|2058-09-03
2472976|2058-09-04
2472977|2058-09-05
2472978|2058-09-06
2472979|2058-09-07
2472980|2058-09-08
2472981|2058-09-09
2472982|2058-09-10
2472983|2058-09-11
2472984|2058-09-12
2472985|2058-09-13
2472986|2058-09-14
2472987|2058-09-15
2472988|2058-09-16
2472989|2058-09-17
2472990|2058-09-18
2472991|2058-09-19
2472992|2058-09-20
2472993|2058-09-21
2472994|2058-09-22
2472995|2058-09-23
2472996|2058-09-24
2472997|2058-09-25
2472998|2058-09-26
2472999|2058-09-27
2473000|2058-09-28
2473001|2058-09-29
2473002|2058-09-30
2473003|2058-10-01
2473004|2058-10-02
2473005|2058-10-03
2473006|2058-10-04
2473007|2058-10-05
2473008|2058-10-06
2473009|2058-10-07
2473010|2058-10-08
2473011|2058-10-09
2473012|2058-10-10
2473013|2058-10-11
2473014|2058-10-12
2473015|2058-10-13
2473016|2058-10-14
2473017|2058-10-15
2473018|2058-10-16
2473019|2058-10-17
2473020|2058-10-18
2473021|2058-10-19
2473022|2058-10-20
2473023|2058-10-21
2473024|2058-10-22
2473025|2058-10-23
2473026|2058-10-24
2473027|2058-10-25
2473028|2058-10-26
2473029|2058-10-27
2473030|2058-10-28
2473031|2058-10-29
2473032|2058-10-30
2473033|2058-10-31
2473034|2058-11-01
2473035|2058-11-02
2473036|2058-11-03
2473037|2058-11-04
2473038|2058-11-05
2473039|2058-11-06
2473040|2058-11-07
2473041|2058-11-08
2473042|2058-11-09
2473043|2058-11-10
2473044|2058-11-11
2473045|2058-11-12
2473046|2058-11-13
2473047|2058-11-14
2473048|2058-11-15
2473049|2058-11-16
2473050|2058-11-17
2473051|2058-11-18
2473052|2058-11-19
2473053|2058-11-20
2473054|2058-11-21
2473055|2058-11-22
2473056|2058-11-23
2473057|2058-11-24
2473058|2058-11-25
2473059|2058-11-26
2473060|2058-11-27
2473061|2058-11-28
2473062|2058-11-29
2473063|2058-11-30
2473064|2058-12-01
2473065|2058-12-02
2473066|2058-12-03
2473067|2058-12-04
2473068|2058-12-05
2473069|2058-12-06
2473070|2058-12-07
2473071|2058-12-08
2473072|2058-12-09
2473073|2058-12-10
2473074|2058-12-11
2473075|2058-12-12
2473076|2058-12-13
2473077|2058-12-14
2473078|2058-12-15
2473079|2058-12-16
2473080|2058-12-17
2473081|2058-12-18
2473082|2058-12-19
2473083|2058-12-20
2473084|2058-12-21
2473085|2058-12-22
2473086|2058-12-23
2473087|2058-12-24
2473088|2058-12-25
2473089|2058-12-26
2473090|2058-12-27
2473091|2058-12-28
2473092|2058-12-29
2473093|2058-12-30
2473094|2058-12-31
2473095|2059-01-01
2473096|2059-01-02
2473097|2059-01-03
2473098|2059-01-04
2473099|2059-01-05
2473100|2059-01-06
2473101|2059-01-07
2473102|2059-01-08
2473103|2059-01-09
2473104|2059-01-10
2473105|2059-01-11
2473106|2059-01-12
2473107|2059-01-13
2473108|2059-01-14
2473109|2059-01-15
2473110|2059-01-16
2473111|2059-01-17
2473112|2059-01-18
2473113|2059-01-19
2473114|2059-01-20
2473115|2059-01-21
2473116|2059-01-22
2473117|2059-01-23
2473118|2059-01-24
2473119|2059-01-25
2473120|2059-01-26
2473121|2059-01-27
2473122|2059-01-28
2473123|2059-01-29
2473124|2059-01-30
2473125|2059-01-31
2473126|2059-02-01
2473127|2059-02-02
2473128|2059-02-03
2473129|2059-02-04
2473130|2059-02-05
2473131|2059-02-06
2473132|2059-02-07
2473133|2059-02-08
2473134|2059-02-09
2473135|2059-02-10
2473136|2059-02-11
2473137|2059-02-12
2473138|2059-02-13
2473139|2059-02-14
2473140|2059-02-15
2473141|2059-02-16
2473142|2059-02-17
2473143|2059-02-18
2473144|2059-02-19
2473145|2059-02-20
2473146|2059-02-21
2473147|2059-02-22
2473148|2059-02-23
2473149|2059-02-24
2473150|2059-02-25
2473151|2059-02-26
2473152|2059-02-27
2473153|2059-02-28
2473154|2059-03-01
2473155|2059-03-02
2473156|2059-03-03
2473157|2059-03-04
2473158|2059-03-05
2473159|2059-03-06
2473160|2059-03-07
2473161|2059-03-08
2473162|2059-03-09
2473163|2059-03-10
2473164|2059-03-11
2473165|2059-03-12
2473166|2059-03-13
2473167|2059-03-14
2473168|2059-03-15
2473169|2059-03-16
2473170|2059-03-17
2473171|2059-03-18
2473172|2059-03-19
2473173|2059-03-20
2473174|2059-03-21
2473175|2059-03-22
2473176|2059-03-23
2473177|2059-03-24
2473178|2059-03-25
2473179|2059-03-26
2473180|2059-03-27
2473181|2059-03-28
2473182|2059-03-29
2473183|2059-03-30
2473184|2059-03-31
2473185|2059-04-01
2473186|2059-04-02
2473187|2059-04-03
2473188|2059-04-04
2473189|2059-04-05
2473190|2059-04-06
2473191|2059-04-07
2473192|2059-04-08
2473193|2059-04-09
2473194|2059-04-10
2473195|2059-04-11
2473196|2059-04-12
2473197|2059-04-13
2473198|2059-04-14
2473199|2059-04-15
2473200|2059-04-16
2473201|2059-04-17
2473202|2059-04-18
2473203|2059-04-19
2473204|2059-04-20
2473205|2059-04-21
2473206|2059-04-22
2473207|2059-04-23
2473208|2059-04-24
2473209|2059-04-25
2473210|2059-04-26
2473211|2059-04-27
2473212|2059-04-28
2473213|2059-04-29
2473214|2059-04-30
2473215|2059-05-01
2473216|2059-05-02
2473217|2059-05-03
2473218|2059-05-04
2473219|2059-05-05
2473220|2059-05-06
2473221|2059-05-07
2473222|2059-05-08
2473223|2059-05-09
2473224|2059-05-10
2473225|2059-05-11
2473226|2059-05-12
2473227|2059-05-13
2473228|2059-05-14
2473229|2059-05-15
2473230|2059-05-16
2473231|2059-05-17
2473232|2059-05-18
2473233|2059-05-19
2473234|2059-05-20
2473235|2059-05-21
2473236|2059-05-22
2473237|2059-05-23
2473238|2059-05-24
2473239|2059-05-25
2473240|2059-05-26
2473241|2059-05-27
2473242|2059-05-28
2473243|2059-05-29
2473244|2059-05-30
2473245|2059-05-31
2473246|2059-06-01
2473247|2059-06-02
2473248|2059-06-03
2473249|2059-06-04
2473250|2059-06-05
2473251|2059-06-06
2473252|2059-06-07
2473253|2059-06-08
2473254|2059-06-09
2473255|2059-06-10
2473256|2059-06-11
2473257|2059-06-12
2473258|2059-06-13
2473259|2059-06-14
2473260|2059-06-15
2473261|2059-06-16
2473262|2059-06-17
2473263|2059-06-18
2473264|2059-06-19
2473265|2059-06-20
2473266|2059-06-21
2473267|2059-06-22
2473268|2059-06-23
2473269|2059-06-24
2473270|2059-06-25
2473271|2059-06-26
2473272|2059-06-27
2473273|2059-06-28
2473274|2059-06-29
2473275|2059-06-30
2473276|2059-07-01
2473277|2059-07-02
2473278|2059-07-03
2473279|2059-07-04
2473280|2059-07-05
